([4.898712714478583, -1.2439799891883509e-12, -5.606974811369953e-14, 2.2045110809477408e-11, -1.9835777683523633e-10, -2.279516923884055e-15, 4.899458667180716e-16, 2.1695869209278594e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [265152676129.31235, 335938828690.40375])
([5.295808674220896, -9.87513132596072e-13, -2.0010643454656223e-13, 8.798007254157592e-11, -1.6628890309336733e-10, -1.5661972499080222e-15, 6.843177743749664e-16, 2.1906685929315825e-05, -2.0011313367272955e-06, -2.0174072362882354e-08, 1.1159812185626072e-09], [1375722218321.9888, 3434795880381.083])
([5.289390624489918, -1.2203507480753704e-12, -5.474143407354209e-14, 2.324708760722057e-11, -1.8083992845257908e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.027880158628639e-06, -1.7503623909388288e-08, 1.0233056836802147e-09], [265152674295.0458, 335938822251.59436])
([4.898712714478583, -8.666674882577201e-13, -5.606974811369953e-14, 8.523055668605863e-11, -1.927130765988431e-10, -2.0965504236062654e-15, 6.35513405133212e-16, 2.278058301384341e-05, -1.9747389331821727e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [2280258635283.007, 6321937827471.844])
([3.4631695844258576, -8.7857026839841e-13, -1.6827768787687e-13, 8.186675408121108e-11, -1.552486360030364e-10, -1.5022568430713328e-15, 7.069554824044935e-16, 2.034522082723767e-05, -1.9512058810405336e-06, -1.939721295721903e-08, 1.1697922516570872e-09], [7904716338869.427, 16948830612283.871])
([4.898712714478583, -9.559105115805482e-13, -1.837642431206175e-13, 2.2045110809477408e-11, -1.8545233718384106e-10, -2.0064639557514945e-15, 6.820167755317361e-16, 2.399306621785419e-05, -2.0538643425430836e-06, -1.8226941133304536e-08, 1.0055267233454573e-09], [627618496646.9407, 594453385773.6462])
([5.072218038210325, -1.3198512277420272e-12, -2.6864541208482076e-13, 8.519154312580104e-11, -1.5321463721555974e-10, -1.392827397657778e-15, 6.819279304563109e-16, 2.3733753702934023e-05, -2.2171662433874576e-06, -1.8379837179685137e-08, 1.0572364897272645e-09], [912732081118.2764, 1395534814935.817])
([4.898712714478583, -9.559105115805482e-13, -1.837642431206175e-13, 2.2045110809477408e-11, -1.6857012078109035e-10, -1.921233178453345e-15, 6.398884488695112e-16, 2.398835539262295e-05, -1.9225080331467684e-06, -2.0710262308572686e-08, 9.405969348482528e-10], [4140455982296.611, 5634038898547.388])
([2.0032558400438694, -1.2439799891883509e-12, -5.606974811369953e-14, 2.2045110809477408e-11, -1.9835777683523633e-10, -1.4850268974786011e-15, 7.1411399051543595e-16, 2.1934807985579407e-05, -2.1541079627967613e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [87085543290.91129, 484524604635.94257])
([3.1541575398165533, -1.2045201092062165e-12, -2.2150859506705067e-13, 7.989974589189461e-11, -2.0855646541982536e-10, -2.279516923884055e-15, 4.899458667180716e-16, 2.1695869209278594e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [265152921723.3186, 335939690765.6934])
([5.289390624489918, -1.2203507480753704e-12, -5.474143407354209e-14, 2.324708760722057e-11, -1.8083992845257908e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.027880158628639e-06, -1.7503623909388288e-08, 1.0233056836802147e-09], [53287784996.31807, 340788295676.54663])
([1.8898759914589192, -1.2636385857378703e-12, -6.077531105346268e-14, 2.1855858635878138e-11, -1.8597230283321048e-10, -2.279668701070224e-15, 5.062414457819013e-16, 2.335403778555185e-05, -1.9862397004191307e-06, -1.725767245178463e-08, 1.01266081390458e-09], [73769107443.40115, 670243576550.9302])
([3.1541575398165533, -1.2045201092062165e-12, -5.606974811369953e-14, 2.2045110809477408e-11, -1.9835777683523633e-10, -1.4850268974786011e-15, 7.1411399051543595e-16, 2.1695869209278594e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [91675131137.40067, 454870194859.53796])
([4.474337212437706, -1.3320023687377073e-12, -2.3564125592548884e-13, 8.002564496766694e-11, -2.2707050436567973e-10, -2.141911854254616e-15, 4.794580170802721e-16, 2.0275273938075794e-05, -2.34028536036253e-06, -2.0192856498541148e-08, 1.1366621090040571e-09], [4870332863425.337, 7602824729687.43])
([3.1541575398165533, -1.2045201092062165e-12, -2.2150859506705067e-13, 7.989974589189461e-11, -2.0855646541982536e-10, -2.279516923884055e-15, 4.899458667180716e-16, 2.1695869209278594e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [265152921723.3186, 335939690765.6934])
([1.8261301503388545, -1.1874216287887794e-12, -6.160792994697033e-14, 2.103354977683258e-11, -2.0802151060717683e-10, -2.424956592008821e-15, 5.291940448040874e-16, 2.218533728162775e-05, -2.152389811763324e-06, -1.8243590947204383e-08, 1.2006522043073185e-09], [3777394170520.8525, 10081257042847.479])
([4.7067060447823765, -1.183799650579602e-12, -6.132646991966071e-14, 2.1239263611583004e-11, -1.9818734924107355e-10, -1.48569897864768e-15, 6.456712229028082e-16, 2.331517433596663e-05, -2.1833808910012315e-06, -2.0067405069892143e-08, 1.0914085311344082e-09], [664025219181.7399, 973572256005.2787])
([4.904258682048589, -1.0042135178163484e-12, -1.9124886546438044e-13, 2.187215473863318e-11, -2.0711338237231975e-10, -2.0206823261099998e-15, 4.567576773563274e-16, 1.9845050976583957e-05, -2.35683548857057e-06, -1.8659899529655807e-08, 1.124521608890129e-09], [184181371287.95065, 321585295072.7167])
([4.898712714478583, -1.2439799891883509e-12, -5.606974811369953e-14, 2.2045110809477408e-11, -1.8545233718384106e-10, -2.0064639557514945e-15, 6.35513405133212e-16, 2.278058301384341e-05, -1.9747389331821727e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [2425156030795.684, 6567973219139.437])
([4.898712714478583, -8.666674882577201e-13, -5.606974811369953e-14, 8.523055668605863e-11, -1.9835777683523633e-10, -2.279516923884055e-15, 6.820167755317361e-16, 2.399306621785419e-05, -2.0538643425430836e-06, -1.8226941133304536e-08, 1.0055267233454573e-09], [894470682291.9144, 807856416418.1768])


ROUND
([4.904258682048589, -1.0042135178163484e-12, -1.9124886546438044e-13, 2.187215473863318e-11, -2.0711338237231975e-10, -2.0206823261099998e-15, 4.567576773563274e-16, 1.9845050976583957e-05, -2.35683548857057e-06, -1.8659899529655807e-08, 1.124521608890129e-09], [3825298291817.793, 6028060484829.205])
([3.1541575398165533, -1.2045201092062165e-12, -5.606974811369953e-14, 2.2045110809477408e-11, -1.9835777683523633e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [48781639885.42982, 355211991711.2893])
([4.898712714478583, -9.559105115805482e-13, -1.837642431206175e-13, 2.2045110809477408e-11, -1.927130765988431e-10, -1.4850268974786011e-15, 7.1411399051543595e-16, 2.1695869209278594e-05, -2.027880158628639e-06, -1.7503623909388288e-08, 1.0233056836802147e-09], [62375961624.55595, 366830878219.5373])
([5.483883660865182, -1.298400305938195e-12, -5.6441789708878895e-14, 2.1300540369887655e-11, -1.787169587788585e-10, -2.2997412986776687e-15, 5.373294290320703e-16, 2.2541330745253664e-05, -2.126663850417831e-06, -1.801390001454322e-08, 1.033278049202356e-09], [1417173947150.9292, 1580050636133.6377])
([5.36040191051199, -1.1935542476897039e-12, -1.9845680766360612e-13, 2.1731631598927254e-11, -1.9182089441951801e-10, -2.159424992908779e-15, 4.75692814378608e-16, 2.2006871462900326e-05, -2.0004230012097574e-06, -1.73014558947085e-08, 1.097740335070928e-09], [2724123688337.653, 7501207995464.377])
([3.1541575398165533, -1.2045201092062165e-12, -5.474143407354209e-14, 2.324708760722057e-11, -1.8083992845257908e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.027880158628639e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [1125752351214.565, 3829770663327.3438])
([4.898712714478583, -9.559105115805482e-13, -2.2150859506705067e-13, 7.989974589189461e-11, -2.0855646541982536e-10, -2.279516923884055e-15, 4.899458667180716e-16, 2.1695869209278594e-05, -2.15430990818871e-06, -1.7503623909388288e-08, 1.0233056836802147e-09], [2461391295555.353, 3149310318011.075])
([4.747453063458616, -8.415561211152298e-13, -5.0696378916285206e-14, 8.801735383298263e-11, -2.0099913435521202e-10, -2.1931267537628417e-15, 4.839187312366999e-16, 2.0527360710677075e-05, -2.1535771591328565e-06, -1.6429334977546065e-08, 1.060519264416815e-09], [239991896200.88535, 347961761517.3248])
([1.8898759914589192, -1.2636385857378703e-12, -6.077531105346268e-14, 2.1855858635878138e-11, -1.9835777683523633e-10, -2.279516923884055e-15, 6.820167755317361e-16, 2.399306621785419e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [30331893766.406536, 436297081854.92487])
([4.8627692169888554, -9.880262014497914e-13, -1.8649285923603775e-13, 2.2669606989773385e-11, -1.9474047587141582e-10, -2.2113327960216686e-15, 5.364151404891518e-16, 2.455656583092695e-05, -2.161453524011033e-06, -1.6497781170943315e-08, 9.176395981380301e-10], [8322637665020.25, 12314832144922.451])
([4.747453063458616, -8.415561211152298e-13, -5.0696378916285206e-14, 8.801735383298263e-11, -2.0099913435521202e-10, -2.1931267537628417e-15, 4.839187312366999e-16, 2.0527360710677075e-05, -2.1535771591328565e-06, -1.6429334977546065e-08, 1.060519264416815e-09], [239991896200.88535, 347961761517.3248])
([4.898712714478583, -9.559105115805482e-13, -1.837642431206175e-13, 2.2045110809477408e-11, -1.9835777683523633e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [48781700503.478966, 355212021124.7331])
([2.03489181793098, -1.352165123498708e-12, -5.801746937656392e-14, 2.0247053863598415e-11, -2.0527453377150627e-10, -1.5299100754160472e-15, 6.62699875744285e-16, 2.144887699687542e-05, -2.1495298472710106e-06, -1.7195977282687227e-08, 1.068254442121194e-09], [59175876421.10398, 404260788272.1825])
([2.961276359280774, -1.1163488137755389e-12, -5.1710424697383674e-14, 2.2606219570598436e-11, -2.0584155487527299e-10, -2.2931555751849863e-15, 6.822450253659375e-16, 2.2472970199897083e-05, -1.8874842233340386e-06, -1.8696463064271665e-08, 9.602488113286286e-10], [914404336348.9592, 656646571478.2686])
([4.747453063458616, -9.559105115805482e-13, -5.606974811369953e-14, 2.2045110809477408e-11, -1.9835777683523633e-10, -2.3240725780130142e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.15430990818871e-06, -1.841243605396549e-08, 1.0939465237260755e-09], [48781695247.419624, 355212018574.23303])
([3.6509354247422134, -7.923276397864882e-13, -1.6855545754260188e-13, 2.316361297984149e-11, -1.7558614944454155e-10, -1.4792800881711402e-15, 6.931746370457392e-16, 2.4124322098801927e-05, -1.984779016468757e-06, -1.715589908040665e-08, 1.0120968537089876e-09], [92212859074.61559, 151238356026.3178])
([4.898712714478583, -1.2045201092062165e-12, -5.0696378916285206e-14, 8.801735383298263e-11, -2.0099913435521202e-10, -2.1931267537628417e-15, 4.839187312366999e-16, 2.0527360710677075e-05, -2.1535771591328565e-06, -1.6429334977546065e-08, 1.060519264416815e-09], [239991861740.44318, 347961682194.9644])
([4.721654157274801, -9.319967184272386e-13, -1.767711164954973e-13, 2.2593393389068324e-11, -1.979483733195591e-10, -1.4604165701475312e-15, 6.906794233824779e-16, 2.2057847676741448e-05, -1.916115876650644e-06, -1.7953781593513365e-08, 1.0308588558757943e-09], [1263581579362.0583, 3436747622006.3936])
([5.0771077438857315, -1.2763620614286913e-12, -6.15747464574045e-14, 2.0349699938384328e-11, -1.9388622611263359e-10, -2.2811958033508883e-15, 5.783729113303519e-16, 2.3838474947067838e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [79973031311.69928, 542303530980.0664])
([1.7164351927327626, -1.3619606472173811e-12, -6.254454201866615e-14, 2.140856314128308e-11, -1.9790766560028932e-10, -2.5013446432626913e-15, 6.332775739996551e-16, 2.1393435712764124e-05, -2.2110325501224604e-06, -1.6124375511351256e-08, 1.0017252923948778e-09], [4480214306652.025, 6078128076201.923])
([3.6509354247422134, -7.923276397864882e-13, -1.6855545754260188e-13, 2.316361297984149e-11, -1.7558614944454155e-10, -1.4792800881711402e-15, 6.931746370457392e-16, 2.4124322098801927e-05, -1.984779016468757e-06, -1.715589908040665e-08, 1.0120968537089876e-09], [616471662450.2838, 2139768004042.155])
([5.209574615806041, -1.0038188051939127e-12, -6.044168914467762e-14, 2.2377615442664045e-11, -2.1135179882790387e-10, -2.5439906912116707e-15, 4.874914566747992e-16, 1.954114291606392e-05, -2.3483164498887814e-06, -1.813770469662129e-08, 8.926721493462972e-10], [47776504522192.83, 82640154922715.25])
([3.482111908702173, -8.24542028970266e-13, -1.7345860627738466e-13, 2.0333850831123332e-11, -1.7632626919035448e-10, -1.377245316239478e-15, 5.0402974175152e-16, 2.2661753838626605e-05, -2.2654027295081185e-06, -1.509987538485664e-08, 9.66518248839984e-10], [4350962387397.7124, 6901382776784.248])
([4.629725813667485, -7.970793300022791e-13, -5.426039265398651e-14, 9.052087979037922e-11, -1.9557149852617724e-10, -2.4069611294929937e-15, 7.661975610229823e-16, 2.1596816280529597e-05, -1.7591472304385202e-06, -1.8001209234668712e-08, 1.1004377810925484e-09], [11550401438629.158, 26774037520085.348])
([4.747453063458616, -8.415561211152298e-13, -5.0696378916285206e-14, 8.801735383298263e-11, -2.0099913435521202e-10, -2.1931267537628417e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [85440468223.67145, 547444306784.93713])
([4.695151081817025, -1.2359408203562548e-12, -6.288349366912497e-14, 1.8450473537495555e-11, -1.9371136699011438e-10, -2.409886699535627e-15, 4.978782068933697e-16, 2.1425882458954748e-05, -2.111740750378803e-06, -1.7572996260707033e-08, 1.1145670005521632e-09], [446800472542.53894, 2056299476104.397])
([4.537897080728843, -9.049343882656058e-13, -1.730851229590431e-13, 2.3332314463177415e-11, -2.0349609523621277e-10, -2.2961003819718414e-15, 5.408495566308896e-16, 2.502030700723091e-05, -2.276893724125669e-06, -1.7416994374731913e-08, 1.0420287440350056e-09], [2694159007050.5723, 3435635172693.19])
([3.335589197613109, -7.89537105303546e-13, -1.6845829852670346e-13, 2.1318491169281167e-11, -1.7860563911642863e-10, -2.1931267537628417e-15, 5.783729113303519e-16, 2.3838474947067838e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [84790120340.70586, 595722990651.75])
([4.72068359986088, -1.1559232603155128e-12, -6.426413730964991e-14, 1.848444197213911e-11, -1.820434131108637e-10, -1.3527772558890594e-15, 5.260142299478586e-16, 2.0803618108798276e-05, -2.2936978811794147e-06, -1.6589467570269637e-08, 1.123909626549847e-09], [110384405195.15503, 673944652761.3126])
([5.020598613808408, -1.125316503055368e-12, -5.1940448102008833e-14, 9.394211668741954e-11, -1.921304167567914e-10, -2.330426441575829e-15, 7.325785330285732e-16, 2.400072093994959e-05, -2.027679499808981e-06, -1.6494571205069067e-08, 9.439367586548008e-10], [535974135661.7577, 301793344614.62683])
([5.020598613808408, -1.125316503055368e-12, -5.1940448102008833e-14, 9.394211668741954e-11, -1.921304167567914e-10, -2.330426441575829e-15, 7.325785330285732e-16, 2.400072093994959e-05, -2.027679499808981e-06, -1.6494571205069067e-08, 9.439367586548008e-10], [1661932793860.3718, 1687647618962.978])
([3.1396633363803437, -1.2356865568865908e-12, -5.97830157656495e-14, 1.8599865562796627e-11, -2.0543855740546194e-10, -2.487968144765188e-15, 5.036958271667405e-16, 2.072857268560246e-05, -2.075130941123249e-06, -1.5271141835736767e-08, 1.1224057006453369e-09], [3809763186769.0596, 10489723209498.75])
([4.72068359986088, -7.89537105303546e-13, -1.6845829852670346e-13, 2.1318491169281167e-11, -1.7860563911642863e-10, -2.1931267537628417e-15, 5.783729113303519e-16, 2.1425882458954748e-05, -2.111740750378803e-06, -1.7572996260707033e-08, 1.1145670005521632e-09], [602570332119.0123, 2391520470798.396])
([4.695151081817025, -1.1559232603155128e-12, -6.426413730964991e-14, 1.848444197213911e-11, -1.820434131108637e-10, -1.3527772558890594e-15, 5.260142299478586e-16, 2.3838474947067838e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [416793336831.6979, 1396521949218.6255])
([3.7936788063890154, -8.16737304507489e-13, -1.5593603261941817e-13, 8.986936702886171e-11, -2.2028129663869398e-10, -2.1374358394257797e-15, 7.519084899697156e-16, 2.2050253681677394e-05, -2.306928886171468e-06, -1.9891552280439953e-08, 1.1381882512126125e-09], [1996659903920.3828, 2817594735054.5493])
([3.2084092151197487, -7.436562325457295e-13, -1.79311447917972e-13, 2.4400504268633174e-11, -1.5909991721086912e-10, -1.492366886086136e-15, 6.335825628961392e-16, 2.2427891654812126e-05, -1.9902456525964963e-06, -1.7118148726014037e-08, 8.72435545959321e-10], [111388900371.54839, 138659314680.84534])
([4.898712714478583, -1.2045201092062165e-12, -5.0696378916285206e-14, 2.1318491169281167e-11, -1.7860563911642863e-10, -2.1931267537628417e-15, 5.783729113303519e-16, 2.4124322098801927e-05, -1.984779016468757e-06, -1.715589908040665e-08, 1.0120968537089876e-09], [182811237917.4029, 1194535431299.4724])
([3.482111908702173, -8.24542028970266e-13, -1.7345860627738466e-13, 2.0333850831123332e-11, -1.7632626919035448e-10, -1.377245316239478e-15, 4.745906780458817e-16, 2.3631441280424458e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [367290598016.16504, 1271108242568.647])
([3.335589197613109, -7.89537105303546e-13, -1.6845829852670346e-13, 2.1318491169281167e-11, -1.7860563911642863e-10, -2.1931267537628417e-15, 5.0402974175152e-16, 2.2661753838626605e-05, -2.2026890357821674e-06, -2.023036518177889e-08, 1.155518768199158e-09], [129267373182.21805, 401019307701.4295])
([4.627303359802316, -8.896077055256299e-13, -4.734735505809062e-14, 8.501977264160128e-11, -2.1604610487431426e-10, -2.3361617181656556e-15, 5.586828650124992e-16, 2.3127060327098298e-05, -2.1046843553149883e-06, -1.3731538518006678e-08, 9.005004399644677e-10], [3557082602386.561, 4301248326787.099])
([3.2084092151197487, -7.436562325457295e-13, -1.79311447917972e-13, 2.4400504268633174e-11, -1.5909991721086912e-10, -1.492366886086136e-15, 6.335825628961392e-16, 2.2427891654812126e-05, -1.9902456525964963e-06, -1.7118148726014037e-08, 8.72435545959321e-10], [6548330419171.864, 10333597049533.48])
