[-0.08933007119021132, -1.1001744833137864e-13, -5.330174048597786e-14, 9.063416292065155e-12, -2.8011646500420446e-11, -9.883063226946895e-17, 4.42249782519382e-16, 5.882542751830174e-06, -1.224289095588263e-06, -1.9778936908329355e-09, 4.394990712332061e-10] : [342845225664.0323, 375527277282.011]
[-0.09653711623407694, -1.1571273793163078e-14, -8.816844979688378e-15, 1.3690594121344033e-11, -3.6611381724891845e-11, -1.6309478258682347e-16, 8.643951500751435e-16, 2.9463873811706243e-06, -9.500287138359292e-07, -3.0150157294457997e-09, 1.9249590157366365e-10] : [19071628917243.816, 33595036970929.242]
[-0.05688040190215538, -1.2196068987336322e-14, -7.68344029550151e-14, 3.548449296988243e-12, -5.1420027741763855e-12, -9.202745391856624e-17, 3.1530982419030076e-16, 7.234299221442273e-06, -1.3417103984578827e-06, -3.4962522799484237e-09, 2.6458907621328513e-10] : [33026604529690.605, 60181123156805.27]
[-0.01393827788602385, -8.645391063300546e-14, -5.691009722762565e-14, 1.287799535526368e-11, -1.745531295882269e-11, -3.219134275055625e-17, 9.324457818921335e-17, 9.34512620997042e-06, -2.0447389334993973e-06, -6.147787310528513e-10, 2.418036863288985e-11] : [243121466736971.6, 455628205097451.0]
[-0.0682417593857823, -7.906167869598462e-14, -4.68042114262783e-14, 2.3747933454804937e-12, -3.0876334228942136e-11, -1.8397650083874723e-16, 5.357857696878266e-16, 1.0386799174069138e-06, -1.908867473850982e-06, -2.0930371144023377e-09, 1.5848843424400487e-10] : [188226029607428.88, 355864978305080.06]
[-0.041898396371549504, -2.3635630363787342e-14, -8.774825523966231e-14, 1.344291445197054e-11, -5.012741962214124e-11, -4.0299642949586664e-17, 6.752993720442256e-16, 6.504533123841484e-06, -2.230451700461511e-06, -3.0367523861505765e-12, 2.7146529113655986e-10] : [150684085245818.88, 283528706542294.3]
[-0.15579546832366417, -2.1298897142108456e-13, -7.783723766096721e-14, 6.1047287224007025e-12, -4.146126787766117e-11, -1.146439042696569e-16, 4.220326650443085e-16, 1.0042029823843464e-05, -1.7323580132896882e-06, -5.216447404699684e-10, 1.5743912246039288e-10] : [96078421058204.19, 176841127046790.53]
[-0.14894341390396457, -5.722991227265735e-14, -9.528429585720951e-14, 9.719133241394147e-12, -4.140518646051206e-11, -1.767469114559335e-16, 1.8315600619385185e-16, 3.3714590714765853e-06, -2.3904803672205054e-06, -2.256443271568019e-09, 5.641684433136553e-10] : [83034848066344.84, 158330574679189.94]
[-0.013356440747516412, -1.449018134547592e-13, -1.658115510490691e-14, 3.864290326861867e-12, -4.512861665225274e-11, -8.237065296661793e-17, 2.7575210742081336e-16, 9.214335250949503e-06, -1.3303315307427196e-06, -3.001992709437127e-09, 7.093182058391503e-10] : [19525962829120.227, 39071850518528.484]
[-0.06318940813006554, -8.898553582448591e-14, -4.384969767345829e-14, 2.855051316676299e-13, -5.090587854959415e-11, -3.319819448865477e-17, 6.439889746910203e-16, 4.143098640808691e-07, -2.4153136569539903e-06, -2.3578369496437367e-09, 1.7887641579268818e-10] : [324988740036710.2, 620974426091913.6]
[-0.0740839486282547, -1.9914206928734926e-13, -7.618360470447811e-14, 6.4302617220092646e-12, -3.029562810235372e-11, -1.4622285904519827e-16, 6.602453904246057e-16, 1.0952584808499067e-05, -1.8424588614256142e-06, -1.4884302062811925e-09, 7.906027518968532e-10] : [6404931119501.938, 12612205875555.824]
[-0.029689746022659867, -5.044919100155518e-15, -9.462138398234873e-14, 1.6895195015916328e-11, -3.020142583017262e-11, -4.2672509812624183e-17, 1.987802768427701e-16, 1.3570619164012065e-06, -2.3957669893728224e-06, -4.4350671858857063e-10, 7.500486536364891e-10] : [22703254282469.574, 43964865761519.99]
[-0.03582989916607529, -4.5682523339384276e-14, -7.352252648455796e-14, 1.111475680788066e-11, -2.103385088910604e-11, -1.9603148376659463e-16, 1.4425175674081526e-16, 8.215843029930148e-06, -2.284548764126275e-06, -2.9668053038145022e-09, 1.8396881331113716e-10] : [245516934471056.9, 462954738289244.1]
[-0.09174294616992637, -2.1584276038005185e-13, -6.129506379903667e-14, 9.50172636771043e-13, -5.533207205084702e-12, -4.359325770334859e-17, 2.8914849351936315e-16, 1.5502129566458205e-06, -2.338794980896969e-06, -2.2215188868670876e-09, 2.855307847035823e-10] : [219190287892984.84, 418410258238912.2]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] : [2031280283262.183, 3624979221727.6943]
[-0.06630748204264124, -6.75438287321762e-14, -4.4113257434588693e-14, -3.751317975612836e-13, -5.685634936494024e-11, -3.317880703319679e-17, 4.704733570299703e-16, 1.2664128791309343e-08, -3.0560120955188864e-06, -2.3289616442350316e-09, 1.7814594056043607e-10] : [572206268233476.5, 1097935269573399.8]
